Index,Title,DOI,Points 
0,"Higher-order corrections to the spin-orbit and spin-spin tensor interactions in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:msup><mml:mrow><mml:mi>HD</mml:mi></mml:mrow><mml:mo>+</mml:mo></mml:msup></mml:math>",https://doi.org/10.1103/physreva.106.042815,0
0,"Higher-order corrections to spin-spin scalar interactions in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:msup><mml:mrow><mml:mi>HD</mml:mi></mml:mrow><mml:mo>+</mml:mo></mml:msup></mml:math> and <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:msubsup><mml:mi mathvariant=""normal"">H</mml:mi><mml:mn>2</mml:mn><mml:mo>+</mml:mo></mml:msubsup></mml:math>",https://doi.org/10.1103/physreva.102.052827,0
0,Higher‐order integrable models for oceanic internal wave–current interactions,https://doi.org/10.1111/sapm.12778,0
0,Tipping in Stuart-Landau oscillators induced by higher-order repulsive interactions,https://doi.org/10.1103/physreve.110.044211,0
0,Neural Temporal Point Process for Forecasting Higher Order and Directional Interactions,https://doi.org/10.48550/arxiv.2301.12210,0
0,The Effect of Higher-Order Mesonic Interactions on the Chiral Phase Transition and the Critical Temperature,https://doi.org/10.15407/ujpe58.10.0925,0
0,Abnormal higher-order network interactions in Parkinson’s disease visual hallucinations,https://doi.org/10.1101/2023.04.11.23288391,0
0,Generation of higher order nonclassical states via interaction of intense electromagnetic field with third order nonlinear medium,,0
0,Estimation of higher-order contributions to viscosity in thermal plasmas: Role of unlike interactions,https://doi.org/10.1063/1.3270473,0
0,BowSaw: inferring higher-order trait interactions associated with complex biological phenotypes,https://doi.org/10.1101/839357,0
0,Nanoantennas for surface enhanced infrared spectroscopy: Effects of interaction and higher order resonant excitations,https://doi.org/10.1478/c1v89s1p016,0
0,On distributed consensus control of higher-order systems with dynamically changing directed interaction topologies,https://doi.org/10.1109/chicc.2015.7260763,0
0,Magnetic soliton and breather interactions for the higher-order Heisenberg ferromagnetic equation via the iterative N-fold Darboux transformation,https://doi.org/10.1088/1402-4896/ad30eb,0
0,BowSaw: Inferring Higher-Order Trait Interactions Associated With Complex Biological Phenotypes,https://doi.org/10.3389/fmolb.2021.663532,0
0,Service Recommendation of Industrial Software Components Based on Explicit and Implicit Higher-Order Feature Interactions and Attentional Factorization Machines,https://doi.org/10.3390/app131910746,0
0,Rep2former: a classification model enhanced via reparameterization and higher-order spatial interactions,https://doi.org/10.1117/1.jei.32.5.053002,0
0,"So3krates -- Self-attention for higher-order geometric interactions on
  arbitrary length-scales",,0
0,ON HIGHER ORDER INTERACTIONS FOR SUPFBSTRIl'G'3,,0
0,Application of higher-order FV-WENO scheme to the interaction between shock wave and bubble,https://doi.org/10.1088/1742-6596/2701/1/012116,0
0,"Fully Coupled, Higher‐Order, Block‐Structured Mesh Generation in Fluid–Structure Interaction",https://doi.org/10.1002/fld.5355,0
0,EFFECT OF HIGHER ORDER ENERGY CORRECTIONS INCLUDING THREE-BODY INTERACTION ON THE BOSE-EINSTEIN CONDENSATE WITH THE VARIATION OF REPULSIVE SELF INTERACTION ENERGY,https://doi.org/10.1142/s0217979206034224,0
0,Viscous-Inviscid Interaction with Higher-Order Viscous-Flow Equations: Applications to Three-Dimensional Bodies.,,0
0,Bias-Variance Trade-Off in Hierarchical Probabilistic Models Using Higher-Order Feature Interactions,https://doi.org/10.48550/arxiv.1906.12063,0
0,Study of nonlinear interaction of plasma wave using higher order spectrum in whistler frequency range,https://doi.org/10.23919/ursiap-rasc.2019.8738704,0
0,A tool for analysing higher-order feature interactions in preprocessor annotations in C and C++ projects,https://doi.org/10.1145/3503229.3547027,0
0,Pangraphs as models of higher-order interactions,https://doi.org/10.48550/arxiv.2502.10141,0
0,Constructive Matrix Theory for Higher Order Interaction,https://doi.org/10.48550/arxiv.1712.05670,0
0,Multilevel irreversibility reveals higher-order organisation of non-equilibrium interactions in human brain dynamics,https://doi.org/10.1101/2024.05.02.592195,0
0,Higher-order and distributed synergistic functional interactions encode information gain in goal-directed learning,https://doi.org/10.1101/2024.09.23.614484,0
0,Kink soliton dynamics in one-dimensional Bose–Einstein condensate with higher-order nonlinear interactions,https://doi.org/10.1142/s0217979224501807,0
0,A Note on Lancaster's Definition of Higher-Order Interactions,https://doi.org/10.2307/2335375,0
0,Opinion Dynamics Incorporating Higher-Order Interactions,https://doi.org/10.48550/arxiv.2102.03569,0
0,Higher order interactions in Kuramoto oscillators with inertia,https://doi.org/10.48550/arxiv.2303.08885,0
0,Onset of synchronization in contrarians with higher-order interactions,https://doi.org/10.48550/arxiv.2310.06647,0
0,Revisiting thermal transport in CuInTe2: Role of temperature-dependent anharmonicity and higher-order phonon–phonon interactions,https://doi.org/10.1063/5.0216813,0
0,Collective dynamics of swarmalators with higher-order interactions,https://doi.org/10.48550/arxiv.2309.03343,0
0,Programming higher-order interactions of Rydberg atoms,https://doi.org/10.48550/arxiv.2407.02026,0
0,Programming higher-order interactions of Rydberg atoms,https://doi.org/10.1103/physreva.110.042612,0
0,Effects of higher order interaction in money supply of a country,,0
0,Surprising effects of cascading higher order interactions,https://doi.org/10.21203/rs.3.rs-1926117/v1,0
0,Surprising effects of cascading higher order interactions,https://doi.org/10.21203/rs.3.rs-1926117/v2,0
0,Near integrability of kink lattice with higher order interactions,https://doi.org/10.1088/1674-1137/41/11/113107,0
0,Multiple Beam Higher Order Mode W-Band Extended Interaction Oscillator With Improved Transmission Rate,https://doi.org/10.1109/ivec56627.2023.10157021,0
0,Combining associative classification with multifactor dimensionality reduction for predicting higher-order SNP interactions in case-control studies,https://doi.org/10.1504/ijcibsb.2020.10028688,0
0,Identifying Higher-Order Interactions in Wave Time-Series,https://doi.org/10.1115/omae2019-95378,0
0,Temporal properties of higher-order interactions in social networks,,0
0,Analysis of reflector antennas including higher-order interactions,https://doi.org/10.1109/rawcon.2000.881872,0
0,Bose-Einstein Condensates in Optical Lattices with Higher-Order Interactions,,0
0,MyD88 TIR domain higher-order assembly interactions revealed by microcrystal electron diffraction and serial femtosecond crystallography,https://doi.org/10.1107/s0108767321093879,0
0,Higher order genes interaction in DNA repair and cytokine genes polymorphism and risk to lung cancer in North Indians,https://doi.org/10.4103/jcrt.jcrt_51_20,0
0,Nonparametric Modeling of Higher-Order Interactions via Hypergraphons,,0
0,An optimized design method of composite right/left handed transmission lines considering higher-order mode interaction by genetic algorithm,https://doi.org/10.1109/iwem.2014.6963644,0
0,Identifying critical higher-order interactions in complex networks,https://doi.org/10.48550/arxiv.2105.02763,0
0,Identifying critical higher-order interactions in complex networks,,0
0,"Higher order interactions lead to ""reluctant"" synchrony breaking",https://doi.org/10.48550/arxiv.2311.17186,0
0,Perfect synchronization in complex networks with higher order interactions,https://doi.org/10.48550/arxiv.2303.09213,0
0,Designing Cluster Consensus on Higher-Order Interaction Networks,https://doi.org/10.1109/cdc49753.2023.10383505,0
0,Temporal higher-order interactions facilitate the evolution of cooperation,https://doi.org/10.48550/arxiv.2306.01300,0
0,Stochastic Kuramoto oscillators with inertia and higher-order interactions,https://doi.org/10.1103/physreve.111.l012202,0
0,Delay effect in coevolutionary balance as a higher order interaction,https://doi.org/10.1103/physreve.111.034304,0
0,Identification of missing higher-order interactions in complex networks,https://doi.org/10.1093/comnet/cnae031,0
0,Higher-order interactions lead to ‘reluctant’ synchrony breaking,https://doi.org/10.1098/rspa.2023.0945,0
0,Explosive death in coupled oscillators with higher-order interactions,https://doi.org/10.48550/arxiv.2306.04614,0
0,Higher-order interactions induce anomalous transitions to synchrony,https://doi.org/10.48550/arxiv.2309.09265,0
0,Linear Opinion Dynamics Model with Higher-Order Interactions,https://doi.org/10.48550/arxiv.2310.05689,0
0,Chimera States in Coupled Pendulum with Higher-Order Interaction,https://doi.org/10.2139/ssrn.4335642,0
0,Reconstructing higher-order interactions in coupled dynamical systems,https://doi.org/10.48550/arxiv.2305.06609,0
0,Exploring Growing Complex Systems with Higher-Order Interactions,https://doi.org/10.48550/arxiv.2410.06279,0
0,Nonparametric inference of higher order interaction patterns in networks,https://doi.org/10.48550/arxiv.2403.15635,0
0,"Stochastic Kuramoto oscillators with inertia and higher-order
  interactions",https://doi.org/10.48550/arxiv.2407.14874,0
0,Higher-order interactions in random Lotka-Volterra communities,https://doi.org/10.48550/arxiv.2409.10990,0
0,Ground states of Bose-Einstein condensates with higher order interaction,,0
0,Desynchrony induced by higher-order interactions in triplex metapopulations,https://doi.org/10.48550/arxiv.2310.11854,0
0,Higher-order interaction model from geometric measurements,https://doi.org/10.48550/arxiv.2211.13001,0
0,Higher-Order Interactions in Quantum Optomechanics: Application of Operator Method,,0
0,Constructing Dynamical Systems to Model Higher Order Ising Spin Interactions and their Application in Solving Combinatorial Optimization Problems,https://doi.org/10.48550/arxiv.2211.05365,0
0,Higher-Order Approximations for Stabilizing Zero-Energy Modes in Peridynamics Crystal Plasticity Models with Large Horizon Interactions,https://doi.org/10.2514/6.2022-0073,0
0,On the Persistence of Higher-Order Interactions in Real-World Hypergraphs,https://doi.org/10.48550/arxiv.2201.00972,0
0,Extension of Lieb-Schupp theorem to Heisenberg models with higher-order interactions,https://doi.org/10.1103/physrevb.94.144401,0
0,"Explaining Local, Global, And Higher-Order Interactions In Deep Learning",https://doi.org/10.48550/arxiv.2006.08601,0
0,Learning Connectivity and Higher-order Interactions in Radial Distribution Grids,https://doi.org/10.48550/arxiv.1911.03072,0
0,Effect of higher-order interactions in a hybrid Electro-Optomechanical System,https://doi.org/10.48550/arxiv.1911.09940,0
0,Multi-group SIS Epidemics with Simplicial and Higher-Order Interactions,https://doi.org/10.48550/arxiv.2005.11404,0
0,The log-Sobolev inequality for spin systems of higher order interactions,https://doi.org/10.48550/arxiv.1906.11980,0
0,A Systematic Procedure for Achieving Higher-Order Spatial Accuracy in Ghost Fluid and Other Embedded Boundary Methods for Fluid-Structure Interaction Problems,https://doi.org/10.2514/6.2011-3389,0
0,Detecting informative higher-order interactions in statistically validated hypergraphs,https://doi.org/10.48550/arxiv.2103.16484,0
0,A Semi-Classical Treatment of the Coupled Channel Equation with Non-Local Interaction. IV: Higher Order Corrections to the Equivalent Local Potentials,https://doi.org/10.1143/ptp.73.516,0
0,Landau-Lifshitz-Bloch equation for ferrimagnets with higher-order interaction,,0
0,Detecting informative higher-order interactions in statistically validated hypergraphs,,0
0,Landau-Lifshitz-Bloch equation for ferrimagnets with higher-order interaction,https://doi.org/10.1103/physrevb.104.144303,0
0,Heteroclinic Dynamics in Network Dynamical Systems with Higher-Order Interactions,https://doi.org/10.48550/arxiv.2309.02006,0
0,The log-Sobolev inequality for spin systems with higher order interactions,https://doi.org/10.1063/5.0176456,0
0,Synchronization stability of epileptic brain network with higher-order interactions,https://doi.org/10.1063/5.0226291,0
0,Self-similar scaling of higher order interactions in complex networks,https://doi.org/10.1209/0295-5075/adab16,0
0,"Transitions to synchronization in adaptive multilayer networks with
  higher-order interactions",https://doi.org/10.48550/arxiv.2501.12301,0
0,The impact of structured higher-order interactions on ecological network stability,https://doi.org/10.1007/s12080-025-00603-0,0
